full_text,label
@kegblgnunfaedh minimal turuni harga pertamax dibawa 10 ribu bentuk konpensasi @pertamina,0
@tham878 Mulai terungkap dari pemeriksaan tersangka pengoplosan pertamax ternyata berhubungan dgn boy Tohir saudaranya erik Tohir hehehe kirain berhubungan dgn ahok,0
@kegblgnunfaedh Balikin selisihnya selama di oplos ke tiap tiap konsumen terutama konsumen pertamax baru dimaafin,0
Sertifikat palsu. pertamax palsu Emas palsu ijazah palsu 10 Tahun Indonesia palsu #AdiliJokowiAtauRevolusi2025 https://t.co/n6Xoc71DWw,0
@CutSarina5 stlh pertamax kini harga tiket di manipulasi..,0
pertamax dh ridi event,1
PERTAMINA BANGSAT #lagu #music #laguviral #pertamina #pertamax #musik #m... https://t.co/dXDNBJ10Ex via @YouTube,0
@kegblgnunfaedh Motor yang rusak gara gara kualitas bbm yang jelek kotor padahal beli pertamax gimana ? @pertamina,0
setelah 2 thn akhirnya beli pertamax lagi,0
@Mb4k5an @om_AL1802 @pertamina @KPK_RI Udah ada penjelasan itu hanya blending. Gue pake Pertamax dari lama semuanya lancar kok!,0
@PartaiSocmed Tata kelola loe tuh benerin kalau beres sekelas pertamax turbo pun juga bisa di subsidi,0
@idextratime Gw ganti pertalite ke pertamax biar mesin bersih ga ngeden eh isi pertamax kadang suka ngeden kalo ada shell gw isi shell kalo ga ada ttp isi pertamax eh ga taunya njing lah,0
ini beberapa hari sebelum viral kasus bbm oplosan. Biasanya pakai pertamax terus terpaksa ngisi pertalite eceran yg di warung karena udah sekarat malah rusak motornya. besoknya balik ngisi pertamax lagi malah makin parah. pas coba isi pakai pertamax turbo baru kembali sehat https://t.co/ldhe4Z3HbJ,0
@AlnilamOmar haduh abis pertamax ketahuan yang lain juga kan,0
@Dee_Rose82 Ini wakil rakyat apa jubir pertamina... Ato jangan2 kena tetesan pertamax oplosan juga ni orang,1
Gender ku shell super ya kak bukan pertalite yg ngakunya pertamax itu.,0
Abis ngisi pertamax di pertamina trs gw nanya ke abangny masih dioplos ga bg,0
@blackshark7890 Tu pertamax apa es galon rasa permen karet?,0
minta maaf doang kaya ngembaliin duit beli pertamax oplosan gw aja,0
@kegblgnunfaedh Motor Beat gw turun mesin njir...padahal pake Pertamax (katanya) ganti dulu dong Beat gw jadi Yamaha R3.,0
@Arteries_ Lmao thanks ini juga sisa topup buat kof kemarenn,0
@geloraco bukan nya RC biang oplosan pertalite ke Pertamax 92 dateng duduk dipaling depan diultah Nasdem sebelah nya si bewok ya ?? https://t.co/kS5jIP9NxC,0
@Naz_lira @prabowo Anda agak diskrimintif seolah di daerah tak mampu beli di SPBU Shell mungkin anda tidak tau di kampung itu adanya pertashop yang cuma jual pertamax dan Dexlite jadi di kampung malah gak kenal Pertalite.,0
@txtdrimedia ndak bakal maafin kecuali harga Pertamax jd maksimal 10 ribu seperti harga pertalite,0
@SukaKopi58 waduh jadi pertamax cuma buat skip antrian? padahal isinya sama kaya pertalite? kalau beneran gitu makin susah lawan perusahaan monopoli. tiap tahun ngaku rugi tapi tetep jalan terus,0
@antaranews Sdh sering terbukti apa yg disampaikan pejabat ternyata dusta skrg memberi kepastian hanya bermodal mulut doank Tsk kepikirankah unt memberi jaminan secara scientistic ambil sample pertamax sacara random &amp; uji terbuka oleh lembaga independen apa nunggu habis stock oplosannya?,0
@tham878 Apa beliau ini berani berkoar koar menyuarakan usut tuntas korupsi pertamax atau hanya berani kasus pagar laut dan korupsi timah karena kedua kasus ini terlibat org cina ayo pak mana suaramu jangan pandang warna kulit dong kalau mau berantas korupsi,1
@PDI_Perjuangan Klarifikasi udah jelas itu cuma blending kok. Gue udah lama pake Pertamax ga masalah kok!,0
3 Kasus Korupsi dengan Kerugian Terbesar di Tanah Air Terbaru Skandal Impor Minyak Pertamax Diganti Pertalite dengan Kerugian Senilai Rp139 Triliun #importminyak #korupsi #kerugiannegara #korupsi #strategiid https://t.co/pqDANSWREv,0
@kegblgnunfaedh yg dioplos pertamax yg sepi pertalite....apakah pertanda subsidi BBM bisa dicabut?,1
lah yang pake pertamax oplos juga gak ikut korupsi eh malah dapet rugi,0
@sebatasmanusiaa @idextratime Gila lahhh SPBU COCO aja 91 7 utk pertamax.,0
@arifin34533 Pertamina sebagai perusahaan TIDAK RUGI SEPESERPUN dg jumlah volume yg sama dijual di SPBU dg harga label pertamax/ron92. Keuntungan normal/wajar. Yg RUGI dan DIRUGIKAN adalah masyarakat pembeli di SPBU dan pengguna dg harga ron92 untuk barang dibawah mutu yg seharusnya,0
@Sylayuni ituu beli pertamax,0
@NenkMonica Gua enggak terima solusi nya bakar hidup hidup mungkin atau suruh mereka minum Pertamax 2 liter setiap hari nya,0
@Mak_easy1ns4ld0 @babegalak02 Sunda Wiwitan: Aliran kepercayaan yang dianut oleh masyarakat Sunda sejak ratusan tahun yang lalu. Sunda Wiwitan memuja roh nenek moyang dan Sang Hyang Kersa berasal dari Jawa Barat #indahnyatoleransi,0
nah iki seng tak maksud filter bensin rueget padahal nggo pertamax,1
Kenapa harus selalu mahasiswa yang demo? Padahal yang lebih dirugikan mah para golongan pekerja yang rutin beli Pertamax untuk kerja. Kenapa ga mendorong masyarakat sipil untuk bergerak? Jangan dikit-dikit mahasiswa yang demo. Sekalinya demo kmrn kena fitnah kan.,0
kemaren pertamax palsu sekarang mas antam palsu hadeuhh,0
Pokoknya mah ga akan pernah beli Pertamax lagi. Kalo pun harus isi sejenis pertamax mending di pom selain Pertamina,2
@dbuaya Kasus Pertamax oplos seru juga tuh,0
@KompasTV motor saya selama ini pakai pertamax saya mau minta ganti rugi ke negara karena disinyalir ada mark up harga dan pengoplosan. @YLBHI @YLKI_ID,0
@DavidWijaya82 eh ayo dong list anggota keluarga koruptor2 dan pejabat bermasalah ini. biar bisa kita ceng cengin yaaa bapaklu noh ngoplos pertamax bapaklu noh bahlil keluarga lu noh ngerepotin satu negara,1
Beli Pertamax isinya Pertalite Beli Mulyono isinya Megawati inget ya Mulyono petugas partai kebo wkoakwokokwoakwokaokwoa,0
@kegblgnunfaedh Setelah minta maaf... Apakah mau balikin uang masyarakat? Selama bertahun-tahun... masyarakat beli pertamax rasa pertalite!!!,1
@Arteries_ Ini semuanya gini apa km emang hoki,1
@kegblgnunfaedh Maaf aku yg hamba biasa sbg customer setia pertamax tdk akan mengampuni maaf kalian.,0
mind you 1 kuadrilun atau 1000T itu baru kerugian negara bukan kerugian masyarakat yg beli pertamax tapi oplosan,0
Prabowo ayo usut tuntas tangkap semua koruptor #AdiliMafiaMinyak #pertamina #pertamax #korupsi Bekasi ahok LGBT puasa ujian batal https://t.co/BPaX4F10FA,2
Apresiasi buat Presiden Prabowo #AdiliMafiaMinyak #pertamina #pertamax #korupsi Ujian ahok bekasi rumah selasa puasa https://t.co/SY0bfal9mR,0
Ok Gas terus pak Prabowo #AdiliMafiaMinyak #pertamina #pertamax #korupsi ahok puasa bekasi batal https://t.co/CzxTGjqryG,0
diem ah masih kesel gua karena mobil masuk bengkel gara2 isi bensin pertamax,0
@B_dzoel Di SPBU motor mobil lagi antri nunggu Pertamax lagi di oplos,0
Prabowo bersih-bersih #AdiliMafiaMinyak #pertamina #pertamax #korupsi Bekasi ujian puasa bocor ramadhan ahok https://t.co/RoJAlGBVXf,0
@tvindonesiawkwk Mandi dulu pake pertamax sebulan baru di maafin,1
@etherealliev minum pertamax biar semangat,0
elah basi balikin duit pengisi pertamax dari pertanggal pertamax dioplos klo mau tanggung jawab mah,0
@ilhampid Ternyata bukan cuma pertamax yg dioplos,0
@TOM5helby Jangan sampai nanti konsumen ngamuk bawa pertamax dan disiram ke rumahnya trus dilempar puntung rokok,1
@pramonoanung Kenapa kalau lihat pak erick tohir jadi ingat berita pertamax oplosan...,1
@tham878 Pak @prabowo sangat tahu mmd ini hanya bisa NGGEDABRUS dan menikmati fasilitas negara. Korupsi Timah 300 T dan Pertamax oplosan 1000 T terjadi saat MMD jadi MENKOPOLHUKAM. Orang ini munafik https://t.co/wXbxKlk68L,0
@tanyarlfes masih kalah dengan yang jago sulap pertalite jadi pertamax,0
@kegblgnunfaedh Dari 2018-2023 kisaran 6 tahun kalau dihitung dari 2018 tok nya gua ngisi 3L Pertamax setiap Minggu gua seumur hidup rugi 1.8jt lebih coy! Itu belum kalo isi lagi lebih dari 3L bayangin aja 1.8jt dikali 1jt pengguna aja udah beuh...,0
Pertamax u diam ja .,1
hahhhh sorry ini logika gua yg ga nyampe apa gimana?? emg Shell skrng jualan Pertamax?,0
Terungkap! Begini Cara Produksi BBM RON 90 Pertalite &amp; RON 92 Pertamax https://t.co/NMdh0BHIqi,0
@kegblgnunfaedh Perkara sedahsyat ini cuma minta maaf harusnya sebagai bentuk permintaan maaf maka satu bulan gratis pertamax rugi milyaran tapi di rasakan manfaatnya oleh seluruh masyarakat dari pada rugi triliunan hanya segelintir orang yang dapat,0
Citernya camni Bang Mat..MyCC kata beras campuran ni berlaku sejak 70 an lagi tetapi beras tempatan hilang dikedai sebaik kerajaan perpaduan memerintah. Pak Prabowo dah tangkap penyamun campurkan minyak Pertalite+Pertamax. Bang Mat bila nak tangkap penyamun campurkan beras https://t.co/lpretEEwOQ,0
@G0LIATH87 Gas Melon Miftah B36 pagar laut timah pertamax ndasmu menteri mundur stafsus mundur hanya dalam 100 hari..misihkah anda membanggakan profesionalitas? Belum sanken yamaha sritex chingluh dll Katakan iya kalau iya...katakan tidak kalau tidak Kalau memang belum terbukti,0
Benarkah video Direktur Pertamina sedang mengoplos pertalite dengan pertamax? Buka tautan untuk lihat faktanya: https://t.co/vBXkC3ndBi #Jalahoaks #JakartaKotaGlobal #Pertamina,0
@Arteries_ Maksudnya gimana ini,0
emang maaf doang bisa ngerubah pertalite jadi pertamax MANA ADA YANG RON NYA CUMA 70 ANJ LEBIH PARAH DARI PREMIUM PETRONAS AJA RON95 BISA DI SUBSIDI COK,0
@kegblgnunfaedh Gak masalah Shell di naikin juga daripada Pertamina beli Pertamax mahal gak tau nya Pertalite kan anj banget,1
@kegblgnunfaedh minta maaf ndasmui turunkan harga pertamax dadi 6.500 meneh,0
@kompascom kok pada berkutat di oplosan ya? gini yg dimasukkan ke kilang RON 92 itu adalah RON 90 karena di tulis RON 92.. jadi yg dijual itu adalah RON 90 dan dibayar oleh Pertamina itu RON 92.. jadi Pertamax yg beredar dimasyarakat adalah RON 90 ngga ada oplos2an..,0
@kegblgnunfaedh Apa kabar Pertamax oplosan???,0
@buttervas Yg bener bang risol ayam 1000,0
@callmesunnaa @meqarsari Modus lama ya ini cuma kenapa sekarang diarahin jd beli token ya,0
@kegblgnunfaedh Mending gw beli bensin mahal sekalian tapi kualitas nya jelas daripada beli murah terus oplosan mon maap aja nih gw beli kendaraan gw sayang-sayang gw rawat gw bawa servis rutin bensin ga pernah gw biarin sampe kosong dari awal beli pake pertamax. ehh ternyata dioplos. HADEH,0
@txtdrimedia jangan maaf doang bikin pemeriksaaan gratis untuk mobil yang jadi korban pertamax,1
@antaranews Bukti apa yang bisa membuat saya sebagai konsumen yakin akan omongan ini? Perlukah setiap kali saya beli pertamax minta petugas menguji untuk menunjukkan keaslianny?,0
@arifin34533 Korupsi Pertamina sdh jelas Pemerintah tdk di rugikan Yg Untung para bandit yg mengoplos Pertalite jadi Pertamax Yg Rugi konsumen Pertamax 5 tahun belakangan ini di bohongin di curangin @ericktohir tdk tahu Krn Beliau tdk pernah ngecek kwalitas Pertamax iyaa kan ???,0
@kegblgnunfaedh Kasih minum pertamax dlu 1 liter trs sulut dari hidungnya..,0
@kegblgnunfaedh Gk cukup minta maaf balikin jg uang gw weyy ketipu beli pertamax tauny itu pertalitee,0
@MyPertaminaID Heleh jangan sok suci kau tukang oplos Pertamax,1
@kegblgnunfaedh @pertamina cuman maaf doang tdk bisa menyelesaikan kerugian yg sdah ditanggung rakyat &amp; negara akibat pertamax oplosan,1
Benarkah BBM Hasil Campuran Beda RON Merusak Mesin? Apa Iya Bisa Jadi Pertamax? Ini Penjelasan Ahli https://t.co/hvO5hGoDBk,0
@snxxrc Pertamax dan pertalite gak tuh wkwk,0
@kegblgnunfaedh Tolong kmbalikan uang buat beli pertamax..,0
@kegblgnunfaedh @pertamina @Pertaminalub @MyPertaminaID nga semudah itu bro ribuan triliun uang Rakyat di garong! jutaan motor dan mobil rakyat Indonesia jadi korban pengoplosan Dajjal yg mengurangi timbangan! paling tidak Pertamina ganti ruginya kurangin 50% harga Pertamax selama 5 th.,0
@NOTASLIMBOY Akibat ijazah palsu: pertamax palsu emas palsu pupuk palsu JANJI PALSU,0
minta maafnya cuma ngasih cola gocengan kalau isi pertamax 200rb ke atas https://t.co/81vt1ualMz,0
@yudhst Di Malaysia bensin setara Pertamax hanya 7 ribuan dan negaranya masih untung banyak sementara di Konoha harga 13 ribuan dibilangnya rugi.,0
@kegblgnunfaedh Minta maaf tanpa ada aksi nyata buat kedepannya percuma Turunin pertamax ke 9rb Pakai yg kualitas asli ron92 Masa Indonesia segede gaban bisa kalah sama malingsia yg jual shell 7ribuan ?? https://t.co/TDZUgwBmdp,0
@kegblgnunfaedh Harusnya harakiri dan bayar motor dan mobil yg pakai pertamax,0
@MasBRO_back Pertamax udah Emas udah Dan sekarang beras Mantap 1 langkah menuju #IndonesiaCerah,0
@geloraco Ini menteri BUMN kebanyakan ngurusin bola! Bola kecil bola gede diurus semua minyaknya malah buat ngurut bola dia. Orang suruh beli pertamax biar gak antre dapetnya pertalite juga harga beda buat dikentit duitmya. Kebanyakan BUMN kolaps sejak dia diangkat. Abangnya si Boy,1
Maaf Indonesia lebih hebat. Negara kita klo beli Pertamax dapetny Pertalite bonus jalur khusus,0
@KemensetnegRI Laporan Masyarakat akibat tertipu beli pertamax dapat pertalite pada diem semua ngurusinin elit doang padahal masa kampanye jualannya RAKYAT Bener2 OMON2 Pantes aja nilai 11 dari 100 ngaku MACAN RIMBA Nyatanya MACAN SIRKUS SORRRY YEEEE NDASMU,0
@idextratime temen w anak teknik mesin juga pernah praktek lapangan ngetes RON pertalite pertamax &amp; pertamax turbo alhasil pertamax di bbrp spbu yg dia uji RON nya lebih rendah dr pertalite,0
@kegblgnunfaedh Bandung - garut PP pake shell cuma 25 rb itupun masih sisa besoknya dipake ke cimahi. Mantaap hemaatnya... Ngeri. Giliran beli pertamax motor pernah mati dan boros,0
Rakyat lg susah kena oplos pertamax kena banjir..ini malah maen tentara2an.. Kek balik k jaman pnjajahan lg njir..,0
dimaafin kalau gratisin pertamax 10 tahun pake dana pribadi,0
_ Beli pertamax isinya pertalite pilih prabowo isinya mulyono _ https://t.co/xxIr6MWAX0,0
@kegblgnunfaedh Gak mau ya pantek duit abis isi pertamax bertahun2 di kibulin pula sama org2 bajingan di negri ini. Memang binatang kelen ya gak tau malu memang kelen anjing @MyPertaminaID,0
gw ketika rent mobil di malay &amp; isi bensin di sana Gw ketika balik ke konoha sengaja2 isi mobil pake pertamax heran bgt knp boros trnyata oplosan,0
@kegblgnunfaedh Ini minta maaf kenapa yaa? Beli pertamax tapi rasa pertalite?,0
@sayhelloiaa @convomf Agak mirip oplosan pertamax kataku,0
@choymarkochoy Cara dia tau pertamax yg dijual di SPBU tdk di oplos itu bagaimana? Apa dg dijilat terus dicelupin? Tolong dong rakyat orang model begini jgn dipilih lg jdi DPR di pemilu berikutnya,0
@tempodotco ga cuma pertamax yg bs di oplos loh gaes desertasi S3 di @univ_indonesia juga bisa loh....,0
@wonglicik062 Tinggal tunggu aja apakah mereka mau melakukan sesuatu untuk rakyat yang sudah rusak mobilnya akibat penggunaan pertalite beberapa mobil akan mensyaratkan untuk penggunaan pertamax,0
@erickthohir Apakah Pesawat d anjurkan pakai Pertamax..... yg aslinya padahl Pertalite ?,0
@TOM5helby Pertamax,0
@TunamayoRin @convomf pertamax ini mah,0
@arifin34533 Jadi yg perlu perhatian itu soal impor. Ada mafia disitu dan harganya di mark up jadi gedhe. Merugikan negara dan konsumen. Harusnya harga pertalite atau pertamax murah dibawah 10rb jadi mahal. Itu jadi fokus utama malah oplosan terus yg dibahas oawalah.. jan pekok tenan.,0
WOW‼️ PERTAMAX OPLOSAN itu Cuan nya Mengaliiiiirrrrrr sampai Jauh.. **Kaget nya cmn acting! Biar Bajingan nya bahagia.. https://t.co/XIZsoO0RnA,0
@tempodotco Premium di oplos jadi pertalite pertalite di oplos jadi pertamax solah di oplos jadi pertamina Dex. kemungkinan ini bisa terjadi. gw kapok ahh. Beli swasta saja biar pasti.,0
@kegblgnunfaedh dih minta maaf doang balikin woy duit gue yg udh beli pertamax,0
@BennyHarmanID Trus masyarakat yg dah beli Pertamax rasa Pertalite uange dibalikin kagak pak e,0
@NarasiNewsroom kami BUTUH kualitas pertamax dikembalikan ke semula tidak hanya permintaan maaf. dan harganya you can do better than that,0
@KompasTV Tidak cukup dengan minta Maaf...harus dibarengi dengan 1. Mundurnya Pejabat yg bertanggung Jawab dari level Menteri sampai pejabat rendahannya di Pertamina 2. Turunkan Harga PERTAMAX 3. Sita Harta Pejabat yg Terlibat Korup,0
@Pai_C1 Beat ku udah usia 10 tahun masih cakep banget. Ga ada goresan (semoga ga akan pernah ada) oli rutin ganti bahan bakar isinya pertamax (maaf tapi sekarang aku menyesal) rajin ngapelin mekaniknya ahas.,1
gamau naik kereta aku kuliah mau diboncengin aja pliss tp klo naik gojek pigi balek sehari uda PERTAMAX seminggu,1
@unmagnetism pertamax oplosan,0
Udah tau Pertamax barang oplosan ko ga ada reaksi apa2 harga ga berubah barang masih dijual susah negeri mafia ini......ga ada gunanya Gonta ganti presiden sama semua ...... negeri siluman.,0
@kegblgnunfaedh Dimaafin kalo harga beli Pertalite Pertamax n Pertamax Turbo didiskon 80% selama 20 tahun berturut2 tanpa jeda :))),0
@Hilmi28 pertamax itu proses beli bahan bakunya yg tipu2. emas antam itu cap antam-nya yg korup. pertamaxnya tetap ron92. emasnya tetap murni. yg caranya curang dan hasilnya bangke itu hanya ijazahnya jokowi.,0
@effowrd pertamax,0
@howranghey yang pertamax oplosan nih soksu kak,2
@H4T14K4LN4L42 @prabowo @Gerindra @puanmaharani_ri @DPR_RI @ListyoSigitP Lemparnya pakai pertamax aja,0
@Ndons_Back @prabowo @are_inismyname @florieliciouss @BANGSAygSUJUD @99propaganda @Kimberley_PS08 @IrawanRommi @DarekaRendy Buatan asli dalam negeri ?? Ketika Pertamax aja di oplos kita di suruh percaya .. Kenapa gak pake Esemka yg kata Prabowo eh Mulyono indent ribuan unit.,0
Utk 5w30 opsinya ada fastron gold. Pernah uji lab olie ini. Di 11rb km kondisinya masih bagus. Mobil full pertamax waktu itu. https://t.co/zlZlN8Nedw,1
@__Fitriani_ @inilahdotcom @erickthohir Jgn minta maaf tok..mobil mercedes E300 sy turun mesin gara2 isi Pertamax.ganti ruginya ga ada ..enak aja...#TinggalkanPertamina #BangkrutkanPertamina,0
@IngridSiahaan @sarah_pndjtn @akumadorobito Mungkin kita sbagai rakyat dipaksa diam saja saat mesin rusak karena pertamax dioplos saat ada yang membela kepentingan rakyat orang2 ini membela kepentingan pengoplos mungkin. Pertikaian kalian tidak menguntungkan kita sbagai rakyat,0
@kompascom Di branding jadi Pertamax terus dijual dengan harga Pertamax tentu bisa sekali.,0
Fakta Kasus Korupsi Pertamina: Dirut Minta Maaf-LBH Jakarta Terima 564 Aduan soal Oplosan Pertamax https://t.co/otSTlUfovy,0
@snxxrc hiya hiya pertamax dan pertalite dongg,1
@wisnu_aj1 Busyet dah negara sudah kembali ke KKN dah ngga malu malu lagi di era mulyono ini ..hancur semua ini rezim dah lebih parah dari orba le harto... melanggar konstitusi melanggar etika dsbnya sudah dilumrahkan! Pertamina Ahok Pertamax Pertalite,1
@_joshuablue bukan pertamax sih soalnya oplosan,0
Gelegar suara Ahok! Pertamax dioplos? Siapa yang mulai panik? Menterinya direksinya atau yang biasa main belakang? Jangan-jangan bensinnya yang kaget sendiri! Nonton di sini! https://t.co/TWhrsbPZrA https://t.co/atxHTakVQ5,0
@merambat__ Wow apakah aku akan menggunakan testikangkung ?,0
@tanyarlfes pernah waktu itu pas isi pertamax taunya pertalite,0
@yaniarsim @pertamina Kembalikan uang rakyat yg kalian rampok dngn cara yg keji dn biadab. Itu semua uang rakyat yg membeli Pertamax dptnya pertalite.,0
@efenerr Sebenernya agak telat. Karena taun 2024 kemaren motor sampe brebet. Ke bengkel 3x ga masih tetep. Ganti shell langsung normal. Lalu nov 24 naik isu pertamax jelek. Jan 25 balik ke pertamax. Udah ga brebet lagi sampe sekarang. Tp ya namanya orang2 udah kecewa.,0
